WavFileName,canonical_word,decoded_word,label,start_time,end_time,span_dur,speech_dur,ctm_entry,canonical_phone_seq,EN_phone_seq_raw,EN_phone_seq_clean,frame_start,frame_end,n_frames,raw_logmax_min,raw_logmax_sum,raw_logmax_mean,temprature_logmax_min,temprature_logmax_sum,temprature_logmax_mean,raw_entropy_min,raw_entropy_sum,raw_entropy_mean,temprature_entropy_min,temprature_entropy_sum,temprature_entropy_mean,normalized_max_prob_min,normalized_max_prob_sum,normalized_max_prob_mean,entropy_gibbs_lin_min,entropy_gibbs_lin_sum,entropy_gibbs_lin_mean,entropy_gibbs_exp_min,entropy_gibbs_exp_sum,entropy_gibbs_exp_mean,entropy_tsallis_lin_min,entropy_tsallis_lin_sum,entropy_tsallis_lin_mean,entropy_tsallis_exp_min,entropy_tsallis_exp_sum,entropy_tsallis_exp_mean,entropy_renyi_lin_min,entropy_renyi_lin_sum,entropy_renyi_lin_mean,entropy_renyi_exp_min,entropy_renyi_exp_sum,entropy_renyi_exp_mean,costed_neglog,lev_dist,n_canon_phones,n_hyp_phones
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,beautiful,beautiful,c,4.38,4.95,0.57,0.57,beautiful,B Y UW T IH F UH L,* B Y UW T IH F UH L *,B Y UW T IH F UH L,219,248,29,-0.059205200523138046,-0.30660480260849,-0.010572579689323902,-0.963869571685791,-13.80722427368164,-0.47611117362976074,0.00031164169195108116,1.4503459930419922,0.050011929124593735,1.1035048961639404,52.34266662597656,1.8049194812774658,0.9761495590209961,28.87615966796875,0.9957296252250671,0.550667405128479,20.67010498046875,0.7127622365951538,0.0005020950920879841,0.4917861819267273,0.016958143562078476,0.8023056983947754,26.119478225708008,0.900671660900116,0.012372475117444992,4.794994354248047,0.16534462571144104,0.4925030469894409,19.546329498291016,0.6740113496780396,0.12423163652420044,8.452617645263672,0.2914695739746094,0.0,0.0,8,8
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,feathers,फिदर्स,s,4.95,5.58,0.63,0.63,फिदर्स,F EH DH AH R Z,* F EH DH AH R S * SIL *,F EH DH AH R S,247,279,32,-0.7731229066848755,-1.784801959991455,-0.05577506124973297,-1.6019196510314941,-18.441186904907227,-0.5762870907783508,0.0011487272568047047,3.7688281536102295,0.11777587980031967,1.260542869567871,63.348976135253906,1.9796555042266846,0.7147009372711182,31.32121467590332,0.9787879586219788,0.48628532886505127,21.950712203979492,0.6859597563743591,0.00016904034418985248,0.29330819845199585,0.00916588120162487,0.7066572904586792,28.28185272216797,0.883807897567749,0.001477572601288557,3.7420401573181152,0.1169387549161911,0.38257676362991333,20.450349807739258,0.6390734314918518,0.07392130047082901,7.990184307098389,0.24969325959682465,1.6986296296440053,1.0,6,6
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,every,every,c,5.94,6.39,0.45,0.45,every,EH V R IY,EH V R IY,EH V R IY,297,320,23,-0.8797141313552856,-2.037062883377075,-0.08856794983148575,-1.5401352643966675,-13.476452827453613,-0.585932731628418,0.0003781674604397267,3.58923602104187,0.15605373680591583,1.233149528503418,44.21360778808594,1.9223307371139526,0.6795163750648499,22.234960556030273,0.9667373895645142,0.47837990522384644,15.887304306030273,0.690752387046814,0.00014788667613174766,0.2800319194793701,0.01217530108988285,0.7247889637947083,20.300790786743164,0.8826431035995483,0.00221055094152689,3.1756770610809326,0.1380729228258133,0.40092140436172485,14.815098762512207,0.6441347002983093,0.08091672509908676,6.058417320251465,0.26340943574905396,0.0,0.0,4,4
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,day,day,c,6.39,6.72,0.33,0.33,day,D EY,* D EY *,D EY,319,336,17,-0.49986016750335693,-1.6926296949386597,-0.09956645220518112,-1.1210012435913086,-10.626395225524902,-0.6250820755958557,0.0006404570303857327,3.574815511703491,0.21028326451778412,1.3089783191680908,33.2491340637207,1.9558314085006714,0.8093039989471436,16.343730926513672,0.9613959193229675,0.5261698365211487,11.735424995422363,0.6903191208839417,0.00033181451726704836,0.18318390846252441,0.010775524191558361,0.7912229299545288,14.98504638671875,0.8814733028411865,0.009672063402831554,1.9824788570404053,0.11661640554666519,0.47783946990966797,10.767086029052734,0.6333580017089844,0.11623600125312805,4.186166286468506,0.24624507129192352,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,he,he,c,6.72,6.9,0.18,0.18,he,HH IY,HH IY *,HH IY,336,345,9,-0.2664136290550232,-0.41373568773269653,-0.04597063362598419,-1.1939188241958618,-6.353423118591309,-0.7059358954429626,0.002230299636721611,1.3615379333496094,0.15128199756145477,1.6150155067443848,19.842206954956055,2.2046897411346436,0.8954026699066162,8.835956573486328,0.9817729592323303,0.4529411792755127,5.76885986328125,0.6409844160079956,9.617808973416686e-05,0.051879651844501495,0.005764405708760023,0.7333207726478577,7.701722621917725,0.8557469844818115,0.0026719202287495136,0.7270877361297607,0.0807875245809555,0.4098995327949524,5.307483673095703,0.5897204279899597,0.08452365547418594,1.8651381731033325,0.20723757147789001,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,walked,walked,c,6.9,7.47,0.57,0.57,walked,W AO K D,* W AO K D * SIL *,W AO K D,345,374,29,-0.11408741027116776,-0.5701514482498169,-0.01966039463877678,-1.4264355897903442,-17.79846954345703,-0.6137403249740601,0.0007173334597609937,2.6513876914978027,0.09142716228961945,1.3329660892486572,60.27523422241211,2.078456401824951,0.9543536305427551,28.770858764648438,0.9920985698699951,0.42772483825683594,19.294784545898438,0.6653373837471008,6.277966167544946e-05,0.23349341750144958,0.008051496930420399,0.6817284226417542,25.27211570739746,0.871452271938324,0.0008492023916915059,3.0621933937072754,0.10559287667274475,0.3588358759880066,17.96904945373535,0.6196224093437195,0.06556768715381622,6.808687210083008,0.23478232324123383,0.0,0.0,4,4
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,in,in,c,7.71,8.07,0.36,0.36,in,IH N,IH N * SIL *,IH N,385,404,19,-0.07830910384654999,-0.19290734827518463,-0.010153017938137054,-0.7878320813179016,-7.832394599914551,-0.41223129630088806,0.00019637178047560155,0.8304218649864197,0.043706413358449936,1.0033047199249268,31.388872146606445,1.6520458459854126,0.9685286283493042,18.92221450805664,0.9959060549736023,0.5789673328399658,14.03909969329834,0.7389000058174133,0.0008101959829218686,0.4212423861026764,0.022170651704072952,0.8382006287574768,17.365013122558594,0.9139480590820312,0.027466587722301483,3.769231081008911,0.19838058948516846,0.5447383522987366,13.334643363952637,0.701823353767395,0.1566551774740219,6.126210689544678,0.32243213057518005,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,front,front,c,8.22,8.7,0.48,0.48,front,F R AH N T,F R AH N T *,F R AH N T,411,435,24,-0.15211060643196106,-0.28326699137687683,-0.011802791617810726,-1.277380108833313,-9.160818099975586,-0.3817007541656494,0.00013597786892205477,0.9902740716934204,0.04126141965389252,1.0088281631469727,37.59581756591797,1.5664924383163452,0.9394275546073914,23.886869430541992,0.995286226272583,0.4588421583175659,17.9671630859375,0.7486317753791809,0.00010627300071064383,0.6679900288581848,0.027832917869091034,0.7265771627426147,22.027284622192383,0.9178035259246826,0.0023001432418823242,5.4979658126831055,0.2290819138288498,0.4027840495109558,17.196895599365234,0.7165372967720032,0.08165489137172699,8.308182716369629,0.3461742699146271,0.0,0.0,5,5
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,of,of,c,8.73,9.06,0.33,0.33,of,AO F,* AO F,AO F,436,453,17,-0.12332073599100113,-0.13348019123077393,-0.007851775735616684,-0.7799243927001953,-6.020953178405762,-0.3541737198829651,0.00016238079115282744,0.447472482919693,0.026321910321712494,0.9862973093986511,26.062114715576172,1.5330655574798584,0.9507161974906921,16.94659423828125,0.9968584775924683,0.5616464614868164,12.868144035339355,0.7569496631622314,0.0006045124609954655,0.4524388313293457,0.026614049449563026,0.8315663933753967,15.706269264221191,0.9238982200622559,0.023702338337898254,3.9149608612060547,0.23029181361198425,0.5344750881195068,12.329084396362305,0.7252402305603027,0.1497626155614853,5.959244251251221,0.3505437672138214,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,all,all,c,9.21,9.57,0.36,0.36,all,AO L,AO L *,AO L,460,479,19,-0.15218167006969452,-0.3463405966758728,-0.018228452652692795,-0.8092947006225586,-7.706291198730469,-0.40559425950050354,0.00023886609415058047,1.0986915826797485,0.05782587453722954,1.0503352880477905,30.64012908935547,1.6126383543014526,0.9393998980522156,18.861669540405273,0.9927194714546204,0.5753390789031982,14.157014846801758,0.745106041431427,0.0007619890966452658,0.4564528465270996,0.024023834615945816,0.8301604986190796,17.40622329711914,0.9161170125007629,0.02297341823577881,3.9470441341400146,0.20773915946483612,0.5323384404182434,13.44250774383545,0.7075003981590271,0.1483614444732666,6.272069454193115,0.3301089107990265,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,the,the,c,9.57,10.02,0.45,0.45,the,DH AH,* DH AH *,DH AH,478,501,23,-0.3615676760673523,-0.6420735716819763,-0.02791624143719673,-1.0616018772125244,-11.112606048583984,-0.4831567704677582,0.000500911963172257,1.5360745191574097,0.06678584963083267,1.1529964208602905,42.54133987426758,1.849623441696167,0.8597007989883423,22.74761962890625,0.9890269637107849,0.5709533095359802,16.247066497802734,0.7063941955566406,0.0007075296598486602,0.32756173610687256,0.014241814613342285,0.8100513219833374,20.695541381835938,0.8998061418533325,0.014695816673338413,3.4877817630767822,0.15164268016815186,0.5031306743621826,15.396297454833984,0.6694042086601257,0.13031361997127533,6.487302303314209,0.28205662965774536,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,other,other,c,10.02,10.47,0.45,0.45,other,AH DH AH R,AH DH AH R *,AH DH AH R,500,524,24,-0.15714901685714722,-0.24404187500476837,-0.010168411768972874,-0.7664793729782104,-8.515998840332031,-0.3548332750797272,0.0001703355519566685,0.8150997161865234,0.03396248817443848,0.9283846616744995,36.07429122924805,1.5030955076217651,0.9374604821205139,23.902421951293945,0.995934247970581,0.5813041925430298,18.249074935913086,0.7603781223297119,0.0008428484434261918,0.7508599162101746,0.03128582984209061,0.8421811461448669,22.184070587158203,0.9243362545967102,0.03000630810856819,5.841676712036133,0.24340319633483887,0.5510446429252625,17.481334686279297,0.7283889651298523,0.16102665662765503,8.624441146850586,0.3593517243862152,0.0,0.0,4,4
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,animals,animals,c,10.47,11.28,0.81,0.81,animals,AE N IH M AH L S,* AE N IH M AH L Z * SIL *,AE N IH M AH L Z,523,564,41,-0.35431697964668274,-0.6148873567581177,-0.014997252263128757,-1.078958511352539,-15.331378936767578,-0.3739360570907593,0.00015330608584918082,1.7549464702606201,0.0428035706281662,0.9464563131332397,63.106781005859375,1.5391898155212402,0.8623914122581482,40.7575798034668,0.9940873384475708,0.5315800309181213,30.963729858398438,0.7552129030227661,0.00036360041121952236,1.136225938796997,0.027712827548384666,0.7810968160629272,37.76252365112305,0.9210371375083923,0.007723470218479633,9.464288711547852,0.23083631694316864,0.4649607539176941,29.558591842651367,0.7209412455558777,0.10957451164722443,14.304472923278809,0.3488895893096924,3.3817063944827876,1.0,7,7
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,he,he,c,11.58,11.88,0.3,0.3,he,HH IY,HH IY *,HH IY,579,594,15,-0.024531127884984016,-0.042743001133203506,-0.0028495334554463625,-0.8872061371803284,-6.614504814147949,-0.44096699357032776,0.0007448971155099571,0.26701822876930237,0.01780121587216854,1.2863363027572632,26.859567642211914,1.7906378507614136,0.9900750517845154,14.982688903808594,0.9988459348678589,0.5392003059387207,10.785104751586914,0.7190069556236267,0.0004136012867093086,0.2221383899450302,0.01480922568589449,0.8097884058952332,13.596704483032227,0.9064469933509827,0.01461021788418293,2.4481430053710938,0.16320952773094177,0.5027644634246826,10.240657806396484,0.6827105283737183,0.13009995222091675,4.415920257568359,0.29439467191696167,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,liked,लाइद,s,11.88,12.63,0.75,0.75,लाइद,L AY K D,* L AY K D * SIL *,L AY K D,594,632,38,-0.24563898146152496,-0.8629021644592285,-0.022707952186465263,-0.992304265499115,-17.918941497802734,-0.4715510904788971,0.0002903730783145875,2.644890546798706,0.06960238516330719,1.2415493726730347,68.28834533691406,1.7970616817474365,0.903311014175415,37.65633773803711,0.9909562468528748,0.5505729913711548,27.204936981201172,0.7159193754196167,0.0005012945621274412,0.5419837236404419,0.014262729324400425,0.8001575469970703,34.30440902709961,0.902747631072998,0.011795842088758945,6.046475410461426,0.15911777317523956,0.4896121621131897,25.688627243041992,0.6760165095329285,0.12261958420276642,10.983941078186035,0.2890510857105255,0.0,0.0,4,4
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,to,to,c,12.66,12.93,0.27,0.27,to,T UW,T UW *,T UW,633,647,14,-0.029832664877176285,-0.035280048847198486,-0.0025200035888701677,-0.6681507229804993,-5.242800712585449,-0.3744857609272003,0.00023382599465548992,0.18589171767234802,0.01327797956764698,1.103133201599121,22.869876861572266,1.633562684059143,0.9879379868507385,13.98572826385498,0.9989805817604065,0.6325153708457947,10.37065315246582,0.7407609224319458,0.0020034348126500845,0.3153352737426758,0.022523948922753334,0.869317889213562,12.858907699584961,0.918493390083313,0.0548345148563385,2.916926145553589,0.20835186541080475,0.5973789095878601,9.955228805541992,0.7110877633094788,0.19659624993801117,4.6490583419799805,0.3320755958557129,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,show,so,s,12.93,13.44,0.51,0.51,so,SH OW,* SH OW *,SH OW,646,672,26,-0.34807053208351135,-0.798983097076416,-0.030730118975043297,-1.2840076684951782,-14.723334312438965,-0.5662820935249329,0.0004362639447208494,1.9281529188156128,0.07415972650051117,1.2374200820922852,53.12433624267578,2.043243646621704,0.864713191986084,25.687196731567383,0.9879691004753113,0.4863833785057068,17.4670467376709,0.6718094944953918,0.00016932083235587925,0.24002106487751007,0.00923157949000597,0.7447581887245178,22.92262077331543,0.8816392421722412,0.0034449477680027485,3.0003647804260254,0.11539864540100098,0.4223102927207947,16.48541259765625,0.6340543031692505,0.0897182896733284,6.400590419769287,0.2461765557527542,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,off,off,c,13.5,13.89,0.39,0.39,off,AO F,AO F * SIL *,AO F,675,695,20,-0.4203343689441681,-0.6978906989097595,-0.03489453345537186,-1.2489683628082275,-11.96356201171875,-0.5981780886650085,0.0009485231712460518,2.174851179122925,0.10874255746603012,1.4713363647460938,40.875999450683594,2.043799877166748,0.8380717635154724,19.726211547851562,0.986310601234436,0.4735761880874634,13.517802238464355,0.6758900880813599,0.00013634742936119437,0.1461683064699173,0.00730841513723135,0.7320420742034912,17.57138442993164,0.8785692453384399,0.0025970805436372757,2.0381722450256348,0.1019086092710495,0.4085391163825989,12.542081832885742,0.6271041035652161,0.0839691162109375,4.721015453338623,0.2360507696866989,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,his,his,c,14.19,14.73,0.54,0.54,his,HH IH Z,HH IH Z *,HH IH Z,709,737,28,-0.057127516716718674,-0.18430104851722717,-0.006582180503755808,-0.9568706750869751,-12.08630657196045,-0.43165379762649536,0.0006054614204913378,0.8839201331138611,0.03156857565045357,1.22697913646698,48.52197265625,1.7329275608062744,0.9769805669784546,27.92557144165039,0.9973418116569519,0.5275300741195679,20.35599708557129,0.7269998788833618,0.00033953471574932337,0.46282193064689636,0.016529355198144913,0.7956045866012573,25.44872283935547,0.9088829755783081,0.010660985484719276,4.92244815826416,0.17580172419548035,0.48356324434280396,19.317604064941406,0.6899144053459167,0.11930369585752487,8.525352478027344,0.30447688698768616,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,beautiful,beautiful,c,14.73,15.39,0.66,0.66,beautiful,B Y UW T IH F UH L,B Y UW T IH F UH L *,B Y UW T IH F UH L,736,770,34,-0.2296290248632431,-0.4698418378829956,-0.013818877749145031,-0.946038544178009,-16.119905471801758,-0.47411486506462097,0.0003468664363026619,1.7227919101715088,0.05067035183310509,1.1634594202041626,61.5684700012207,1.8108373880386353,0.9094335436820984,33.81235885620117,0.9944811463356018,0.5544917583465576,24.213590621948242,0.7121644020080566,0.0005356342298910022,0.5506706237792969,0.016196195036172867,0.8056745529174805,30.63665008544922,0.901077926158905,0.013334044255316257,5.547231197357178,0.16315385699272156,0.4970855116844177,22.918344497680664,0.6740689277648926,0.12682375311851501,9.870060920715332,0.29029589891433716,0.0,0.0,8,8
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,feathers,feathers,c,15.39,16.02,0.63,0.63,feathers,F EH DH AH R Z,* F EH DH AH R S * SIL,F EH DH AH R S,769,801,32,-0.8306534290313721,-1.7099120616912842,-0.05343475192785263,-1.526761770248413,-17.445758819580078,-0.5451799631118774,0.0005236907163634896,3.2978341579437256,0.10305731743574142,1.181028962135315,60.96400451660156,1.9051251411437988,0.6955943703651428,31.356611251831055,0.9798941016197205,0.5043402910232544,22.357370376586914,0.6986678242683411,0.00022939707559999079,0.3907115161418915,0.012209734879434109,0.733612060546875,28.486499786376953,0.8902031183242798,0.00268926820717752,4.339597702026367,0.13561242818832397,0.41021013259887695,20.887290954589844,0.6527278423309326,0.0846506878733635,8.510178565979004,0.26594308018684387,1.6986296296440053,1.0,6,6
