utterance_id,canonical_word,GT_decoded_word,GT_label,start_time,end_time,canonical_phone_seq,GT_wav2vec_phone_seq_clean,MT_decoded_costed_neglog,HI_phone_seq_raw,HI_phone_seq_clean,frame_start,frame_end,n_frames,raw_logmax_min,raw_logmax_sum,raw_logmax_mean,temprature_logmax_min,temprature_logmax_sum,temprature_logmax_mean,raw_entropy_min,raw_entropy_sum,raw_entropy_mean,temprature_entropy_min,temprature_entropy_sum,temprature_entropy_mean,normalized_max_prob_min,normalized_max_prob_sum,normalized_max_prob_mean,entropy_gibbs_lin_min,entropy_gibbs_lin_sum,entropy_gibbs_lin_mean,entropy_gibbs_exp_min,entropy_gibbs_exp_sum,entropy_gibbs_exp_mean,entropy_tsallis_lin_min,entropy_tsallis_lin_sum,entropy_tsallis_lin_mean,entropy_tsallis_exp_min,entropy_tsallis_exp_sum,entropy_tsallis_exp_mean,entropy_renyi_lin_min,entropy_renyi_lin_sum,entropy_renyi_lin_mean,entropy_renyi_exp_min,entropy_renyi_exp_sum,entropy_renyi_exp_mean,costed_neglog,lev_dist,n_canon_phones,n_hyp_phones
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,दिन,दिन,c,6.63,6.96,d ii n,T II d UU,5.0,T II * d UU,T II d UU,331,348,17,-0.887486457824707,-2.4450454711914062,-0.1438262015581131,-2.2636847496032715,-11.221948623657227,-0.6601146459579468,7.714928506175056e-05,4.365210056304932,0.2567770481109619,0.6776830554008484,32.636661529541016,1.9198036193847656,0.6886934638023376,16.11394691467285,0.9478792548179626,0.3077537417411804,12.61069107055664,0.741805374622345,2.987677873989014e-07,0.3877481520175934,0.02280871570110321,0.5088694095611572,15.086331367492676,0.887431263923645,1.6988761899483507e-06,2.6581032276153564,0.1563590168952942,0.21696805953979492,11.116721153259277,0.6539247632026672,0.024521494284272194,4.664030075073242,0.2743546962738037,22.721100963977992,4.0,3,4
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,उसे,उसने,s,6.96,7.62,uu s ee,UU s aa r ee,4.0,UU s aa r ee *,UU s aa r ee,348,381,33,-0.5757095217704773,-2.3684701919555664,-0.07177182286977768,-1.4776294231414795,-16.0615234375,-0.48671284317970276,2.1400530386017635e-05,4.866915225982666,0.1474822759628296,0.4964026212692261,53.10483169555664,1.6092373132705688,0.7902801036834717,32.115169525146484,0.9731869697570801,0.5360859632492065,26.10270118713379,0.790990948677063,4.2443236452527344e-05,1.2005391120910645,0.03637997433543205,0.7393790483474731,30.330373764038086,0.9191022515296936,0.0008673727861605585,7.630320072174072,0.23122182488441467,0.39879775047302246,23.522232055664062,0.7127948999404907,0.07041504234075546,11.261333465576172,0.34125253558158875,11.326609890983994,3.0,3,5
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,देश,देश,c,7.89,8.34,d ee sh,d ee sh,0.0,d ee sh *,d ee sh,394,417,23,-0.6551653146743774,-0.9803385734558105,-0.04262341558933258,-1.3510875701904297,-6.901248455047607,-0.30005428194999695,1.7000296793412417e-05,1.8706148862838745,0.08133108168840408,0.4918314814567566,26.064332962036133,1.1332318782806396,0.7636343836784363,22.639543533325195,0.9843279719352722,0.6449130773544312,19.62224578857422,0.8531411290168762,0.00045025607687421143,2.1189990043640137,0.0921303927898407,0.8112263083457947,21.857500076293945,0.9503260850906372,0.006057216320186853,8.762401580810547,0.3809739947319031,0.48504167795181274,18.288555145263672,0.7951545715332031,0.10735602676868439,10.761677742004395,0.46789902448654175,0.0,0.0,3,3
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,घूमने,घूमने,c,8.34,9.12,gh UU m aa n ee,gh UU m aa n ee,0.0,gh UU m aa n ee *,gh UU m aa n ee,417,456,39,-0.5729742050170898,-2.0785908699035645,-0.05329720303416252,-1.5749708414077759,-17.977535247802734,-0.4609624445438385,1.7227443095180206e-05,4.686310768127441,0.12016181647777557,0.5190733671188354,60.22923278808594,1.5443392992019653,0.7912068963050842,38.22335433959961,0.9800860285758972,0.5185582637786865,31.09969139099121,0.7974280118942261,2.9014539904892445e-05,2.0088157653808594,0.0515080951154232,0.7301894426345825,35.97386932373047,0.9224069118499756,0.0006764653953723609,10.182784080505371,0.2610970139503479,0.38924258947372437,28.23202133178711,0.7238979935646057,0.06706547737121582,14.224449157714844,0.36472946405410767,0.0,0.0,6,6
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,का,का,c,9.63,9.87,k AA,k AA,0.0,k AA *,k AA,481,494,13,-0.04970882833003998,-0.06648865342140198,-0.005114511586725712,-0.6645716428756714,-3.5829122066497803,-0.275608628988266,2.431608118058648e-05,0.30637699365615845,0.023567460477352142,0.5352956652641296,15.476174354553223,1.1904749870300293,0.9806779623031616,12.974119186401367,0.9980091452598572,0.6878371238708496,11.008163452148438,0.8467817902565002,0.0011428802972659469,1.0717568397521973,0.08244283497333527,0.8829890489578247,12.370036125183105,0.9515412449836731,0.042203303426504135,4.64980411529541,0.35767725110054016,0.6023476123809814,10.293684959411621,0.7918218970298767,0.18377915024757385,5.888854026794434,0.45298877358436584,0.0,0.0,2,2
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,विचार,विचार,c,9.87,10.53,w ii c AA r,w ii c AA r,0.0,* w ii c AA r *,w ii c AA r,493,527,34,-0.300697922706604,-1.2460644245147705,-0.0366489551961422,-1.120132327079773,-9.823546409606934,-0.28892782330513,1.1486410585348494e-05,2.868394374847412,0.08436454087495804,0.4919624626636505,38.17710876464844,1.1228561401367188,0.8867016434669495,33.52799987792969,0.9861176609992981,0.6700268983840942,29.039995193481445,0.8541175127029419,0.000776509812567383,3.159970283508301,0.0929403007030487,0.8343510031700134,32.379920959472656,0.9523506164550781,0.011322523467242718,12.814281463623047,0.376890629529953,0.5184552669525146,27.105745315551758,0.7972277998924255,0.12554264068603516,15.892659187316895,0.4674311578273773,0.0,0.0,5,5
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,आया,आया,c,10.62,11.13,AA y AA,AA y AA,0.0,AA y AA *,AA y AA,531,557,26,-0.2014537900686264,-0.3835499882698059,-0.014751922339200974,-0.646405816078186,-6.572417736053467,-0.2527852952480316,1.3154362932255026e-05,1.2283666133880615,0.04724486917257309,0.5021643042564392,28.01461410522461,1.077485203742981,0.9231577515602112,25.852384567260742,0.9943224787712097,0.7427030801773071,22.394805908203125,0.8613386750221252,0.0037591371219605207,2.2811601161956787,0.08773692697286606,0.9006565809249878,24.88033103942871,0.9569358229637146,0.06806223094463348,9.946674346923828,0.38256439566612244,0.639074444770813,20.978511810302734,0.8068658113479614,0.21625402569770813,12.322549819946289,0.47394421696662903,0.0,0.0,3,3
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,और,और,c,12.36,12.6,OO r,OO r,0.0,OO r *,OO r,618,630,12,-0.6299363970756531,-0.9374817609786987,-0.07812348008155823,-1.0662918090820312,-5.121951103210449,-0.4268292486667633,7.602761615999043e-05,1.457194209098816,0.1214328482747078,0.7570992112159729,18.092636108398438,1.50771963596344,0.7720377445220947,11.655261993408203,0.971271812915802,0.7068932056427002,9.695069313049316,0.8079224228858948,0.0017282087355852127,0.4742361605167389,0.03951967880129814,0.8664138317108154,11.185267448425293,0.9321056008338928,0.02695379965007305,2.93896484375,0.2449137419462204,0.571279764175415,8.810914993286133,0.7342429161071777,0.15986081957817078,4.312845706939697,0.3594038188457489,0.0,0.0,2,2
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,उसने,उसने,c,12.6,13.05,uu s aa n ee,uu s aa n ee,2.0,* uu s aa n ee *,uu s aa n ee,630,653,23,-0.2518971562385559,-0.7724659442901611,-0.033585477620363235,-0.9925377368927002,-9.980484008789062,-0.4339340925216675,7.188847666839138e-05,2.397516965866089,0.10423986613750458,0.5923975706100464,35.124359130859375,1.5271461009979248,0.9045149683952332,22.703433990478516,0.9871058464050293,0.648088812828064,18.559179306030273,0.8069208264350891,0.00048238009912893176,1.0893439054489136,0.04736277833580971,0.8381229043006897,21.37972640991211,0.9295533299446106,0.012538802810013294,5.61342716217041,0.24406205117702484,0.5242446660995483,16.778839111328125,0.7295147180557251,0.12895332276821136,8.22507095336914,0.3576117753982544,0.0,0.0,5,5
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,देश,देश,c,13.05,13.47,d ee sh,d ee sh,0.0,d ee sh *,d ee sh,652,674,22,-0.18654808402061462,-0.22144362330436707,-0.01006561890244484,-0.8865137100219727,-5.671506881713867,-0.2577957808971405,1.615757355466485e-05,0.688800036907196,0.0313090942800045,0.4916395843029022,24.406112670898438,1.1093688011169434,0.9287117719650269,21.915084838867188,0.9961402416229248,0.6582252979278564,18.832569122314453,0.8560258746147156,0.0006010656943544745,1.9987878799438477,0.09085399657487869,0.8568246364593506,20.99657440185547,0.954389750957489,0.020795324817299843,8.52164363861084,0.38734742999076843,0.5545680522918701,17.677087783813477,0.8035039901733398,0.14819462597370148,10.450507164001465,0.4750230610370636,0.0,0.0,3,3
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,भ्रमन,भ्रमार,s,13.47,14.16,<UNK>,bh r aa m AA N,7.0,* bh r aa m m AA N *,bh r aa m m AA N,673,708,35,-0.5419605374336243,-1.4535586833953857,-0.041530247777700424,-1.1414140462875366,-16.87196922302246,-0.48205626010894775,3.908027065335773e-05,3.896231174468994,0.11132089048624039,0.5460972785949707,57.233802795410156,1.635251522064209,0.8017591834068298,34.45159912109375,0.9843314290046692,0.5867916345596313,27.6549072265625,0.7901402115821838,0.0001275526883546263,1.3722623586654663,0.039207495748996735,0.7991597652435303,32.231746673583984,0.9209070205688477,0.00437032850459218,7.724692344665527,0.22070549428462982,0.46887385845184326,24.856109619140625,0.710174560546875,0.09940686821937561,11.71475601196289,0.3347073197364807,,,1,7
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,की,की,c,14.19,14.43,k II,k II,0.0,k II *,k II,709,722,13,-0.01319818664342165,-0.030178528279066086,-0.00232142535969615,-0.4808858633041382,-3.3486244678497314,-0.2575865089893341,1.841113407863304e-05,0.18278542160987854,0.01406041719019413,0.48556584119796753,15.126338958740234,1.1635645627975464,0.9948464035987854,12.988210678100586,0.9990931153297424,0.7698781490325928,11.080160140991211,0.8523200154304504,0.006779559422284365,1.0387595891952515,0.07990458607673645,0.9196552038192749,12.409428596496582,0.9545714259147644,0.11378978192806244,4.6348958015441895,0.35653045773506165,0.6837949156761169,10.365235328674316,0.7973257899284363,0.26296085119247437,5.911516189575195,0.4547320008277893,0.0,0.0,2,2
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,योजना,योजना,c,14.43,15.06,y oo j aa n AA,y oo j aa n AA,0.0,* y oo j aa n AA *,y oo j aa n AA,721,753,32,-0.25814205408096313,-0.8603150844573975,-0.02688484638929367,-0.8993622660636902,-10.267621994018555,-0.32086318731307983,1.7904481865116395e-05,2.2583465576171875,0.07057332992553711,0.5166134238243103,40.56180953979492,1.2675565481185913,0.9022233486175537,31.67184829711914,0.9897452592849731,0.7160320281982422,26.88486099243164,0.8401519060134888,0.00210729637183249,2.085341691970825,0.06516692787408829,0.8715990781784058,30.31353187561035,0.9472978711128235,0.03101249597966671,10.068991661071777,0.31465598940849304,0.5806853771209717,24.819995880126953,0.7756248712539673,0.1667848825454712,13.439397811889648,0.4199811816215515,0.0,0.0,6,6
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,बनाई,बनाई,c,15.06,15.57,b aa n AA II,b aa n AA II,0.0,b aa n AA II *,b aa n AA II,753,779,26,-0.30031532049179077,-0.48418623208999634,-0.018622547388076782,-0.884651780128479,-9.003999710083008,-0.3463076949119568,4.457046452444047e-05,1.4693336486816406,0.05651283264160156,0.4875466525554657,35.014678955078125,1.346718430519104,0.8868405222892761,25.81525421142578,0.9928944110870361,0.7247492074966431,21.63920783996582,0.832277238368988,0.0025461330078542233,1.6279716491699219,0.06261429190635681,0.8837824463844299,24.523874282836914,0.9432259202003479,0.0431189239025116,7.5993852615356445,0.2922840416431427,0.6039114594459534,19.85310935974121,0.7635811567306519,0.1850651055574417,10.444557189941406,0.4017137289047241,0.0,0.0,5,5
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,और,और,c,16.02,16.35,OO r,OO r,0.0,OO r *,OO r,801,818,17,-0.39698636531829834,-0.9353536367416382,-0.05502080172300339,-0.9483606815338135,-5.771798133850098,-0.3395175337791443,5.995048559270799e-05,1.8280045986175537,0.10752968490123749,0.5553600788116455,21.49936866760254,1.2646687030792236,0.8521852493286133,16.648412704467773,0.979318380355835,0.7056677341461182,14.240127563476562,0.8376545906066895,0.0016828534426167607,1.0686519145965576,0.06286187469959259,0.8692848086357117,16.066680908203125,0.945098876953125,0.02913052961230278,5.4711012840271,0.32182949781417847,0.5764540433883667,13.147933006286621,0.7734078168869019,0.16363702714443207,7.172356605529785,0.4219033420085907,0.0,0.0,2,2
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,घूमने,घूमने,c,16.35,17.13,gh UU m aa n ee,gh UU m aa n ee,0.0,gh UU m aa n ee *,gh UU m aa n ee,817,857,40,-0.5371289849281311,-1.8895564079284668,-0.04723890870809555,-1.4973719120025635,-17.045637130737305,-0.4261409342288971,1.7176716937683523e-05,4.420718669891357,0.1105179637670517,0.5067703127861023,57.836795806884766,1.4459198713302612,0.8034102916717529,39.291683197021484,0.9822920560836792,0.5394726395606995,32.3597412109375,0.8089935183525085,4.5680029870709404e-05,2.4893202781677246,0.062233008444309235,0.7539322376251221,37.106101989746094,0.9276525378227234,0.0012858143309131265,11.727216720581055,0.2931804060935974,0.41452550888061523,29.602630615234375,0.7400657534599304,0.07622066140174866,15.634870529174805,0.3908717632293701,0.0,0.0,6,6
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,निकल,निकल,c,17.13,17.76,n ii k aa l,n ii k aa l,0.0,* n ii k aa l *,n ii k aa l,856,889,33,-0.06907704472541809,-0.2426689714193344,-0.0073536052368581295,-0.7308806777000427,-9.423579216003418,-0.28556299209594727,1.5985477148205973e-05,1.075637936592102,0.03259509056806564,0.513818621635437,39.06180191040039,1.1836910247802734,0.9732141494750977,32.90562438964844,0.997140109539032,0.6840537786483765,27.99296760559082,0.8482717275619507,0.0010527953272685409,2.838099241256714,0.08600300550460815,0.8774036169052124,31.37386131286621,0.9507230520248413,0.0362851619720459,11.958767890930176,0.36238691210746765,0.591545581817627,26.108230590820312,0.7911584973335266,0.17511719465255737,15.026877403259277,0.45535993576049805,0.0,0.0,5,5
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,पडा,पडा,c,18.15,18.57,<UNK>,p aa D AA,4.74464614119166,p aa D AA *,p aa D AA,907,929,22,-0.5079137682914734,-1.4474862813949585,-0.06579483300447464,-1.5495858192443848,-11.608707427978516,-0.5276685357093811,3.450059375609271e-05,3.2286107540130615,0.14675503969192505,0.5846130847930908,37.94236373901367,1.724652886390686,0.8134379386901855,21.459178924560547,0.9754171967506409,0.502668023109436,17.12968635559082,0.7786220908164978,2.0552002752083354e-05,0.7130811810493469,0.032412782311439514,0.7298569083213806,20.110544204711914,0.9141156673431396,0.0006704078405164182,4.2647318840026855,0.19385145604610443,0.3889020085334778,15.273357391357422,0.6942434906959534,0.06694849580526352,6.877501487731934,0.31261369585990906,,,1,4
/home/daplab/30006664/kv_allindia_dec2023/audios/vr_3-c-18_kv_kv-no2-eklinggarh-udaipur_04122023-000000-1_HI-KV-001_1.wav,जब,जब,c,18.57,18.87,j aa b,j aa b,0.0,* j aa b *,j aa b,928,944,16,-0.5048559308052063,-1.1518049240112305,-0.0719878077507019,-1.0526931285858154,-8.32387638092041,-0.5202422738075256,5.850905290571973e-05,2.5591468811035156,0.15994668006896973,0.5492913126945496,26.824983596801758,1.6765614748001099,0.8144915699958801,15.567434310913086,0.9729646444320679,0.6860347390174866,12.642433166503906,0.7901520729064941,0.0010990411974489689,0.6324281096458435,0.03952675685286522,0.8417931199073792,14.707895278930664,0.9192434549331665,0.013847583904862404,3.2016873359680176,0.2001054584980011,0.5299780368804932,11.220681190490723,0.7012925744056702,0.13241131603717804,5.114840984344482,0.31967756152153015,0.0,0.0,3,3
